processo,proponente,nome_projeto,sli,segmento_cultural,cnpj,municipio,uf,regiao,valor_aprovado,valor_captado,saldo_disponivel,percentual_captado,data_publicacao,data_inicio_captacao,data_fim_captacao,ano_aprovacao,status,score_prioridade,lei,area,is_real
262491,PALAVRA CANTADA PRODUCOES MUSICAIS LTDA,Aventuras de Pauleco e Sandreca no Planeta Água - Circulação,,Teatro de Formas Animadas Mamulengo Bonecos e Cong,71959159000186,São Paulo,SP,Sudeste,1475167.2578,0.0,1475167.2578,0.0,2026-06-01,2026-06-01,2028-06-01,2026,Captando,0.575,Rouanet,Cultura,True
263521,ASSOCIACAO TEATRO OFICINA UZYNA UZONA,Festival Teatro Oficina em Belo Horizonte - 2X Nelson,,Apresentação ou Performance de Teatro,53255451000136,São Paulo,SP,Sudeste,1497097.3652,0.0,1497097.3652,0.0,2026-05-15,2026-05-15,2028-12-31,2026,Captando,0.575,Rouanet,Cultura,True
262138,ART SHINE PROMOCOES E EVENTOS LTDA,FIESTA DE DIA DOS MUERTOS,,Apresentação/Gravação de Música Regional,06176958000114,São Paulo,SP,Sudeste,1454450.25,0.0,1454450.25,0.0,2026-04-01,2026-04-01,2028-12-31,2026,Captando,0.575,Rouanet,Cultura,True
263556,OITAVA PRODUCOES DE EVENTOS E LOCACAO DE EQUIPAMENTOS LTDA,Festival Praça da Família,,Apresentação/Gravação de Música Instrumental,32749843000181,São Paulo,SP,Sudeste,2825840.4063,0.0,2825840.4063,0.0,2026-07-06,2026-07-06,2027-12-31,2026,Captando,0.575,Rouanet,Cultura,True
262471,ARTEON LTDA,"FRANCISCO, O HOMEM DE DEUS",,"Teatro Musical (c/ dramaturgia, danças e canções)",10868064000162,São Paulo,SP,Sudeste,1231777.7969,0.0,1231777.7969,0.0,2026-05-01,2026-05-01,2027-01-01,2026,Captando,0.575,Rouanet,Cultura,True
262888,I. A. L. DOS SANTOS,CIRCUITO CULTURAL RIO CLARO EM MOVIMENTO,,Apresentação ou Performance de Teatro,23810276000130,Limeira,SP,Sudeste,1432860.0,0.0,1432860.0,0.0,2026-07-01,2026-07-01,2028-07-01,2026,Captando,0.575,Rouanet,Cultura,True
262002,MARIA GORDA PRODUCOES ARTISTICAS LTDA,NO MESMO BARCO,,Apresentação ou Performance de Teatro,10336268000152,São Paulo,SP,Sudeste,1166456.5,0.0,1166456.5,0.0,2026-06-08,2026-06-08,2029-06-08,2026,Captando,0.575,Rouanet,Cultura,True
262890,39.766.470 LETICIA REIS CORNELIO,ABUSADAS,,Apresentação ou Performance de Teatro,39766470000104,São Paulo,SP,Sudeste,1439196.0,0.0,1439196.0,0.0,2026-06-01,2026-06-01,2029-06-01,2026,Captando,0.575,Rouanet,Cultura,True
261799,P4 PRODUCOES CULTURAIS E ARTISTICAS LTDA,Viva a Viola,,Apresentação/Gravação de Música Regional,08145004000170,Campinas,SP,Sudeste,1987901.0,0.0,1987901.0,0.0,2027-01-01,2027-01-01,2029-12-31,2026,Captando,0.575,Rouanet,Cultura,True
262870,V. R. PRATA PRODUCOES LTDA,O Pluriverso criativo de Rafic Farah,,Exposição Cultural / Artística,03478507000143,São Paulo,SP,Sudeste,1499374.7969,0.0,1499374.7969,0.0,2026-07-01,2026-07-01,2029-06-30,2026,Captando,0.575,Rouanet,Cultura,True
262074,PUBLICA AGENCIA DE ARTE LTDA,MAMU - MORRO ARTE MURAL,,Exposição Cultural / Artística,29137586000112,Belo Horizonte,MG,Sudeste,1485445.5,0.0,1485445.5,0.0,2026-06-01,2026-06-01,2029-06-30,2026,Captando,0.575,Rouanet,Cultura,True
261433,FIORI MUSICALI LTDA,"EKOSOM, Orquestras Sustentáveis",,Empreend Ações Educ-Cult/Capacitação/Treinamento,21944155000156,Rio de Janeiro,RJ,Sudeste,1005642.0,0.0,1005642.0,0.0,2026-05-01,2026-05-01,2027-12-31,2026,Captando,0.575,Rouanet,Cultura,True
263844,20.004.575 BRUNO MORAES REGENTHAL,"Teatro Popular em Minas – Circuito de Cena, Formação e Território",,Apresentação ou Performance de Teatro,20004575000190,Ouro Preto,MG,Sudeste,1454475.0,0.0,1454475.0,0.0,2027-03-01,2027-03-01,2032-01-30,2026,Captando,0.575,Rouanet,Cultura,True
261440,FIORI MUSICALI LTDA,Sons de Gaia – Uma viagem pelos biomas do Brasil,,"Teatro Musical (c/ dramaturgia, danças e canções)",21944155000156,Rio de Janeiro,RJ,Sudeste,2547330.0,0.0,2547330.0,0.0,2026-05-01,2026-05-01,2027-12-31,2026,Captando,0.575,Rouanet,Cultura,True
263991,AGENCIA DE DESENVOLVIMENTO ECONOMICO DE PERNAMBUCO S.A - ADEPE,26ª edição da Feira Nacional de Negócios do Artesanato - Fenearte,,Apresentação/Gravação Música Popular Cantada,10848646000187,Recife,PE,Nordeste,2685725.0,0.0,2685725.0,0.0,2026-06-22,2026-06-22,2027-06-30,2026,Captando,0.575,Rouanet,Cultura,True
261410,INSTITUTO REALIZA VOCE,FESTIVAL DE ECONOMIA CRIATIVA REALIZA VC: SOLUÇÕES DO TERRITÓRIO PARA O TERRITÓRIO,,Empreendedorismo Cultural,53034217000189,São Paulo,SP,Sudeste,1494009.5469,0.0,1494009.5469,0.0,2026-08-01,2026-08-01,2027-07-31,2026,Captando,0.575,Rouanet,Cultura,True
263863,ML PRODUCOES ARTISTICA LTDA,Fons et Origo - Instalação Artística,,Exposição Cultural / Artística,55404224000150,Rio de Janeiro,RJ,Sudeste,1499968.4219,0.0,1499968.4219,0.0,2027-03-02,2027-03-02,2027-10-30,2026,Captando,0.575,Rouanet,Cultura,True
263504,TOCHA PRODUCOES ARTISTICAS LTDA,O Mar é Minha Terra,,Prod. AV curta/média mtragem/Tv Edu Cult,19291237000105,São Paulo,SP,Sudeste,1308641.3984,0.0,1308641.3984,0.0,2026-11-01,2026-11-01,2027-10-31,2026,Captando,0.575,Rouanet,Cultura,True
263121,BLOCKCHAIN RIO PRODUCOES E EVENTOS LTDA,Blockchain Rio 2026,,Exposição Cultural / Artística,45451987000107,Rio de Janeiro,RJ,Sudeste,1821777.9609,0.0,1821777.9609,0.0,2026-04-30,2026-04-30,2026-12-30,2026,Captando,0.575,Rouanet,Cultura,True
263473,VEVETA PRODUCOES ARTISTICAS LTDA,Festival Cultura e Folclore do Sul,,Apresentação/Gravação de Música Regional,30558310000197,CACHOEIRINHA,RS,Sul,1497399.2031,0.0,1497399.2031,0.0,2026-09-01,2026-09-01,2028-09-01,2026,Captando,0.575,Rouanet,Cultura,True
261764,OLGA PRODUCOES ARTISTICAS LTDA,Concertos Sinfônicos da Nova Orquestra ,,Apresentação/Gravação de Música Erudita,10144135000184,Rio de Janeiro,RJ,Sudeste,2806850.0,0.0,2806850.0,0.0,2027-02-01,2027-02-01,2029-11-30,2026,Captando,0.575,Rouanet,Cultura,True
262874,VELLONI PRODUCOES ARTISTICAS LTDA,Coletivo Sociocultural - 3ª Edição,,Apresentação ou Performance de Teatro,03162410000127,São Paulo,SP,Sudeste,1114017.2969,0.0,1114017.2969,0.0,2026-06-01,2026-06-01,2029-05-31,2026,Captando,0.575,Rouanet,Cultura,True
263988,ORGANIZACAO RELIGIOSA SANTO ENRIQUE DE OSSO,Restauro da Iconografia Teresiana - Livramento RS,,Intervenções em bens imóveis tombados/acautelados,15159099000146,Porto Alegre,RS,Sul,2398500.0469,0.0,2398500.0469,0.0,2026-04-20,2026-04-20,2029-04-20,2026,Captando,0.575,Rouanet,Cultura,True
262852,CRIATIVO PRODUCOES E ASSESSORIA LTDA,Tambatuques: Oficina de Saberes e Ritmos do Tambor Mineiro.,,Empreend Ações Educ-Cult/Capacitação/Treinamento,11039355000100,Coronel Fabriciano,MG,Sudeste,1495208.0,0.0,1495208.0,0.0,2026-07-01,2026-07-01,2029-06-30,2026,Captando,0.575,Rouanet,Cultura,True
263918,26.486.890 LUIZ RAFAEL FERREIRA BARROS,Brasil Latin Open - Campeonato Brasileiros de danças,,Apresentação ou Performance de Dança,26486890000187,São Paulo,SP,Sudeste,1494303.6992,0.0,1494303.6992,0.0,2026-06-09,2026-06-09,2029-06-09,2026,Captando,0.575,Rouanet,Cultura,True
262855,BARRO DE CHAO EDITORA PRODUCOES E SERVICOS LTDA,Cacau – Origines Brasilis,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,18526698000149,São Paulo,SP,Sudeste,1499454.0,0.0,1499454.0,0.0,2026-08-01,2026-08-01,2029-07-31,2026,Captando,0.575,Rouanet,Cultura,True
264065,ASSOCIACAO CULTURAL ATIRADORES DE PICADA 48 BAIXA,Museu Associação Atiradores Picada 48 Baixa - Lindolfo Collor,,Criação Implantaç (Proj Construç Restaur Reforma),93849339000148,Lindolfo Collor,RS,Sul,1000000.0159,0.0,1000000.0159,0.0,2026-08-01,2026-08-01,2029-07-31,2026,Captando,0.575,Rouanet,Cultura,True
261448,INSTITUTO NANQUIN,Tear dos Saberes ,,Empreendedorismo Cultural,12611899000168,Indaiatuba,SP,Sudeste,1172259.0,0.0,1172259.0,0.0,2027-01-01,2027-01-01,2028-01-31,2026,Captando,0.575,Rouanet,Cultura,True
263858,FESO FUNDACAO EDUCACIONAL SERRA DOS ORGAOS,Festival Internacional de Música Pro Arte com o 40º Curso Internacional de Férias,,Empreend Ações Educ-Cult/Capacitação/Treinamento,32190092000530,Teresópolis,RJ,Sudeste,1191300.0,0.0,1191300.0,0.0,2026-06-01,2026-06-01,2027-12-31,2026,Captando,0.575,Rouanet,Cultura,True
263516,INSTITUTO OLDEMBURG DE DESENVOLVIMENTO,PROJETO: LER O MUNDO  II Edição ,,Doação ou Aquis Acervos p/ Bibli e Arquiv públicos,05755307000116,Rio de Janeiro,RJ,Sudeste,1497731.6206,0.0,1497731.6206,0.0,2026-07-01,2026-07-01,2029-12-31,2026,Captando,0.575,Rouanet,Cultura,True
262009,WALKMAR PRODUCOES LTDA,Bebeteca - Passinhos para o futuro!  2º edição,,Doação ou Aquis Acervos p/ Bibli e Arquiv públicos,46180616000192,Campinas,SP,Sudeste,1177950.3984,0.0,1177950.3984,0.0,2026-08-01,2026-08-01,2027-10-31,2026,Captando,0.575,Rouanet,Cultura,True
263521,ASSOCIACAO TEATRO OFICINA UZYNA UZONA,Festival Teatro Oficina em Belo Horizonte - 2X Nelson,,Apresentação ou Performance de Teatro,53255451000136,São Paulo,SP,Sudeste,1497097.3652,0.0,1497097.3652,0.0,2026-05-15,2026-05-15,2028-12-31,2026,Captando,0.575,Rouanet,Cultura,True
263864,INTERART PRODUCAO CRIATIVA E SERVICOS LTDA,Vale Viver São Luís - Uma cidade que pulsa no tempo,,Exposição Cultural / Artística,19738556000108,São Luís,MA,Nordeste,1499982.0,0.0,1499982.0,0.0,2026-08-11,2026-08-11,2026-12-31,2026,Captando,0.575,Rouanet,Cultura,True
263526,INSTITUTO IPRODESC,Fauna Brincante - Fase 1,,Exposição Cultural / Artística,04464148000138,São Paulo,SP,Sudeste,1499669.5938,0.0,1499669.5938,0.0,2026-08-01,2026-08-01,2029-12-31,2026,Captando,0.575,Rouanet,Cultura,True
262070,62.900.504 THIAGO LUIZ BERZOINI MACHADO,RALÉ em circulação: 20 anos da Cia. Teatral Caravela das Artes,,Apresentação ou Performance de Teatro,62900504000115,Juiz de Fora,MG,Sudeste,1497795.3594,0.0,1497795.3594,0.0,2026-05-01,2026-05-01,2027-05-01,2026,Captando,0.575,Rouanet,Cultura,True
263574,INSTITUTO MOJO DE COMUNICACAO INTERCULTURAL,Literatura Livre 2026 - 2027,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,30726775000100,São Paulo,SP,Sudeste,1471724.0938,0.0,1471724.0938,0.0,2026-07-01,2026-07-01,2026-12-31,2026,Captando,0.575,Rouanet,Cultura,True
264238,"INELC - INSTITUTO NACIONAL DE ESPORTE, LAZER E CULTURA",Ballet Transformação - Brasil 2,,Empreend Ações Educ-Cult/Capacitação/Treinamento,64929698000107,Ribeirão Preto,SP,Sudeste,1304736.8438,0.0,1304736.8438,0.0,2028-01-01,2028-01-01,2028-12-31,2026,Captando,0.575,Rouanet,Cultura,True
261451,INSTITUTO VYGOTSKIJ,O Mundo colorido dos Alimentos- Circulação,,Apresentação ou Performance de Teatro,04884369000165,São Paulo,SP,Sudeste,1083010.5,0.0,1083010.5,0.0,2026-10-12,2026-10-12,2027-08-31,2026,Captando,0.575,Rouanet,Cultura,True
262310,INSTITUTO CULTURAL ARTEVIDA,Projeto Artevida,,Empreend Ações Educ-Cult/Capacitação/Treinamento,22767400000160,Barueri,SP,Sudeste,1488986.4063,0.0,1488986.4063,0.0,2026-04-01,2026-04-01,2027-12-31,2026,Captando,0.575,Rouanet,Cultura,True
261455,ASSOCIACAO FLOR DO VALE, EUSÉBIO JUNINO 2026,,Apresentação ou Performance de Dança,38477323000143,General Sampaio,CE,Nordeste,1404364.5,0.0,1404364.5,0.0,2026-03-25,2026-03-25,2027-03-25,2026,Captando,0.575,Rouanet,Cultura,True
263874,JOSE HENRIQUE RODRIGUES DE PAULA,"João Cândido, um musical original de Fernanda Maia",,"Teatro Musical (c/ dramaturgia, danças e canções)",07428474000188,São Paulo,SP,Sudeste,2553756.0,0.0,2553756.0,0.0,2027-01-01,2027-01-01,2030-01-01,2026,Captando,0.575,Rouanet,Cultura,True
261466,PUBBLICITA CRIACAO E PRODUCAO LTDA,Saga Marvin Grinn - Livro 3 e 4,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,91739367000187,Santa Maria,RS,Sul,1059668.25,0.0,1059668.25,0.0,2026-07-01,2026-07-01,2027-08-31,2026,Captando,0.575,Rouanet,Cultura,True
264072,PALAVRA CERTA ARTE E CONTEUDO LTDA,O TEMPO QUE DURAR UM GIM,,Apresentação ou Performance de Teatro,33820437000120,São Paulo,SP,Sudeste,1195380.4531,0.0,1195380.4531,0.0,2026-08-03,2026-08-03,2027-12-31,2026,Captando,0.575,Rouanet,Cultura,True
261775,NEW VIEW ENTRETENIMENTO E COMUNICACAO LTDA,Circuito de Tradições Natalinas,,Apresentação/Gravação de Música Regional,15521676000106,Belo Horizonte,MG,Sudeste,1497487.2031,0.0,1497487.2031,0.0,2026-07-01,2026-07-01,2027-03-31,2026,Captando,0.575,Rouanet,Cultura,True
262286,CALLA PRODUCOES ARTISTICAS LTDA,Estação Arte-Robótica - 5ª edição,,Exposição Cultural / Artística,20115802000154,São Paulo,SP,Sudeste,1499085.2188,0.0,1499085.2188,0.0,2027-02-01,2027-02-01,2029-02-01,2026,Captando,0.575,Rouanet,Cultura,True
262828,INSTITUTO W7,BRANCA DE NEVE -  O CONTO,,Apresentação ou Performance de Teatro,03217212000113,São Paulo,SP,Sudeste,1190580.043,0.0,1190580.043,0.0,2026-07-01,2026-07-01,2028-12-31,2026,Captando,0.575,Rouanet,Cultura,True
264160,DELMARCIO GOMES DA SILVA 08025947602,Universo Nano: livros para descobrir o invisível,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,24377892000102,Barueri,SP,Sudeste,1053333.6016,0.0,1053333.6016,0.0,2026-07-01,2026-07-01,2027-06-30,2026,Captando,0.575,Rouanet,Cultura,True
263538,AVOCADO MIDIA PRODUCOES LTDA,Gols e Gastos: A Trajetória do Atleta,,Prod. AV curta/média mtragem/Tv Edu Cult,36076241000161,Rio de Janeiro,RJ,Sudeste,1005493.5,0.0,1005493.5,0.0,2027-01-01,2027-01-01,2027-12-31,2026,Captando,0.575,Rouanet,Cultura,True
261781,GABRIEL CAMARGO GONCALVES DE OLIVEIRA ESCOLA DE MUSICA,Série Jovens Talentos Capixabas,,Apresentação/Gravação de Música Erudita,41619029000133,Vila Velha,ES,Sudeste,1484697.0469,0.0,1484697.0469,0.0,2026-08-01,2026-08-01,2029-07-30,2026,Captando,0.575,Rouanet,Cultura,True
262289,INTUICAO COMPANHIA DE DANCA LTDA,Manutenção e Circulação do Espetáculo Afeto da Cia Intuição,,Apresentação ou Performance de Dança,08193008000123,São Paulo,SP,Sudeste,1494720.4844,0.0,1494720.4844,0.0,2026-04-01,2026-04-01,2028-12-31,2026,Captando,0.575,Rouanet,Cultura,True
263927,VITOR PAULO ORTIZ BITTENCOURT,UMA NOITE NA ÓPERA,,Apresentação/Gravação de Música Erudita,20666950000167,Porto Alegre,RS,Sul,1327242.4041,0.0,1327242.4041,0.0,2026-10-01,2026-10-01,2027-12-31,2026,Captando,0.575,Rouanet,Cultura,True
263620,TEATRO EXPERIMENTAL DE ARTE,FETEAG 2027 - Festival de Teatro do Agreste,,Apresentação ou Performance de Teatro,10073302000143,Caruaru,PE,Nordeste,1064002.5,0.0,1064002.5,0.0,2027-05-01,2027-05-01,2027-12-31,2026,Captando,0.575,Rouanet,Cultura,True
261817,LIANE MARAGATTO BELINQUE,FESTA DAS NAÇÕES,,Apresentação ou Performance de Dança,09333831000150,Sorocaba,SP,Sudeste,1499784.0,0.0,1499784.0,0.0,2026-09-01,2026-09-01,2029-09-03,2026,Captando,0.575,Rouanet,Cultura,True
262824,NATION PRODUCTION AND CONTENT SERVICES BRAZIL LTDA,O BRASIL NAS COPAS,,Expo realiz em Museu ou c/ Acervo d Museu+Museogra,08790022000104,São Paulo,SP,Sudeste,2348566.125,0.0,2348566.125,0.0,2026-05-25,2026-05-25,2027-02-08,2026,Captando,0.575,Rouanet,Cultura,True
264007,GREMIO GAVIOES DA FIEL TORCIDA FORCA INDEPENDENTE, Fiel as tradiçoes - Bateria Ritmão.,,Apresentação/Gravação de Música Instrumental,46549010000181,São Paulo,SP,Sudeste,1488300.0,0.0,1488300.0,0.0,2026-07-01,2026-07-01,2026-12-31,2026,Captando,0.575,Rouanet,Cultura,True
262794,G.B. PRODUCOES ARTISTICAS LTDA,TURNÊ CORDE VITA,,Apresentação/Gravação de Música Instrumental,33300796000157,São Paulo,SP,Sudeste,2553132.4063,0.0,2553132.4063,0.0,2026-05-01,2026-05-01,2029-04-30,2026,Captando,0.575,Rouanet,Cultura,True
261796,MOVE - AGENCIA DE DESENVOLVIMENTO DE MONTE VERDE E REGIAO,Natal nas Montanhas ,,Apresentação ou Performance de Teatro,06131711000181,Camanducaia,MG,Sudeste,2432131.7969,0.0,2432131.7969,0.0,2026-06-01,2026-06-01,2027-03-30,2026,Captando,0.575,Rouanet,Cultura,True
250078,SOMOS COMUNICACAO LTDA,Ilê Ayê - 50 Anos do Ilê Ayê por Pico Garcez,,Exposição Cultural / Artística,12768821000151,Salvador,BA,Nordeste,2138685.0,0.0,2138685.0,0.0,2025-01-01,2025-01-01,2026-12-31,2025,Captando,0.575,Rouanet,Cultura,True
264063,INSTITUTO SAO FRANCISCO DE ASSIS - ISFA,Francisco e Clara - Musical (Circulação Nordeste),,"Teatro Musical (c/ dramaturgia, danças e canções)",27212774000132,Canindé,CE,Nordeste,2650339.0313,0.0,2650339.0313,0.0,2026-08-17,2026-08-17,2027-04-30,2026,Captando,0.575,Rouanet,Cultura,True
263607,ODIN CULTURA ENTRETENIMENTO E PUBLICIDADE LTDA,Geração Pixels,,Ações de capacitação e treinamento de pessoa,33541155000194,Paulínia,SP,Sudeste,1248240.3125,0.0,1248240.3125,0.0,2027-01-01,2027-01-01,2029-12-31,2026,Captando,0.575,Rouanet,Cultura,True
2513314,ASSOCIACAO INSTITUTO FLORESTA,1ª Batalha de Ritmos Pretinho da Serrinha,,Empreend Ações Educ-Cult/Capacitação/Treinamento,48722389000105,Rio de Janeiro,RJ,Sudeste,1245439.7969,0.0,1245439.7969,0.0,2026-06-01,2026-06-01,2026-12-31,2025,Captando,0.575,Rouanet,Cultura,True
263637,RAINER CADETE PRODUCOES ARTISTICAS LTDA ME,Toalete,,Apresentação ou Performance de Teatro,23615635000107,Rio de Janeiro,RJ,Sudeste,1499775.75,0.0,1499775.75,0.0,2026-07-01,2026-07-01,2028-12-31,2026,Captando,0.575,Rouanet,Cultura,True
264004,ARTESA COMUNICACAO E FILMES LTDA ME,SAMBA FILHAS DE SANTO,,Prod. AV curta/média mtragem/Tv Edu Cult,08345658000147,Rio de Janeiro,RJ,Sudeste,1495098.0,0.0,1495098.0,0.0,2026-08-03,2026-08-03,2027-07-23,2026,Captando,0.575,Rouanet,Cultura,True
263634,INSTITUTO MARATONA CULTURAL,Maratona Cultural 2027,,Apresentação/Gravação de Música Regional,16832939000152,Florianópolis,SC,Sul,2776294.0,0.0,2776294.0,0.0,2026-10-14,2026-10-14,2027-07-31,2026,Captando,0.575,Rouanet,Cultura,True
262446,KB PRODUCOES E EVENTOS JF LTDA,FESTA DAS NAÇÕES RJ,,Apresentação ou Performance de Dança,27827536000131,Juiz de Fora,MG,Sudeste,1290503.5,0.0,1290503.5,0.0,2026-08-01,2026-08-01,2027-01-31,2026,Captando,0.575,Rouanet,Cultura,True
262837,XOTE SANTO PRODUCOES E EVENTOS LTDA,MESA DO REI,,Apresentação/Gravação de Música Erudita,13856138000139,Brasília,DF,Centro-Oeste,1489704.4844,0.0,1489704.4844,0.0,2026-12-31,2026-12-31,2027-12-30,2026,Captando,0.575,Rouanet,Cultura,True
262207,INSTITUTO IMAGINE,ARTE QUE TRANSFORMA,,Empreend Ações Educ-Cult/Capacitação/Treinamento,14351728000172,Uberlândia,MG,Sudeste,1240643.25,0.0,1240643.25,0.0,2027-01-01,2027-01-01,2027-12-31,2026,Captando,0.575,Rouanet,Cultura,True
261486,ASSOCIACAO CULTURAL CANTARES,Natal dos Anjos,,Apresentação ou Performance de Teatro,01918476000179,Dois Irmãos,RS,Sul,1615680.0098,0.0,1615680.0098,0.0,2026-04-30,2026-04-30,2027-06-30,2026,Captando,0.575,Rouanet,Cultura,True
262451,CASA DA CULTURA ANDRE SAMPAIO LTDA,Nelson Gonçalves - A Voz e a Vida,,"Teatro Musical (c/ dramaturgia, danças e canções)",34469476000198,São Paulo,SP,Sudeste,1369170.0,0.0,1369170.0,0.0,2026-08-01,2026-08-01,2027-08-31,2026,Captando,0.575,Rouanet,Cultura,True
261514,ANDREY DA SILVA STRAMARO,Projeto Luiza Abreu,,Apresentação/Gravação de Música Regional,63549118000193,Sales,SP,Sudeste,1230589.7969,0.0,1230589.7969,0.0,2026-04-01,2026-04-01,2027-12-31,2026,Captando,0.575,Rouanet,Cultura,True
262140,BY JOB PROMOCAO DE VENDAS LTDA, FESTIVAL RESSUSCITOU,,Apresentação/Gravação Música Popular Cantada,94021532000159,Porto Alegre,RS,Sul,1074630.7031,0.0,1074630.7031,0.0,2026-04-20,2026-04-20,2028-05-30,2026,Captando,0.575,Rouanet,Cultura,True
261521,60.730.233 GUILHERME MEREDE MOTTA,LEANDRO MOTTA & ALMIR SALLES E OS MODÕES QUE CHEGA ARDÊ,,Apresentação/Gravação de Música Regional,60730233000171,Londrina,PR,Sul,1385643.6016,0.0,1385643.6016,0.0,2026-04-01,2026-04-01,2027-04-01,2026,Captando,0.575,Rouanet,Cultura,True
262455,ADNET MUSICA EMPREENDIMENTOS CULTURAIS LTDA,JOBIM SINFÔNICO - CENTENARIO,,Apresentação/Gravação de Música Erudita,39509492000180,Rio de Janeiro,RJ,Sudeste,2778965.3125,0.0,2778965.3125,0.0,2026-10-01,2026-10-01,2028-10-31,2026,Captando,0.575,Rouanet,Cultura,True
263584,ORGANIZACAO RELIGIOSA SENHOR DO BONFIM ILE AXE ODE,CENTENÁRIO DO TERREIRO SENHOR DO BOM FIM ILE AXE ODE,,Ações Educ-Cult em Humanidades em geral,60926834000154,Salvador,BA,Nordeste,1499404.5,0.0,1499404.5,0.0,2026-07-01,2026-07-01,2027-07-01,2026,Captando,0.575,Rouanet,Cultura,True
264160,DELMARCIO GOMES DA SILVA 08025947602,Universo Nano: livros para descobrir o invisível,,Livro/Obra Refer impres/eletrôni valor Art/Lit/Hum,24377892000102,Barueri,SP,Sudeste,1053333.6016,0.0,1053333.6016,0.0,2026-07-01,2026-07-01,2027-06-30,2026,Captando,0.575,Rouanet,Cultura,True
263561,FELIPE DOS SANTOS SOLINO LTDA,INESFA Talks,,Prod Av Radio/Podcast,43548275000177,São Paulo,SP,Sudeste,1489812.5,0.0,1489812.5,0.0,2026-08-01,2026-08-01,2029-12-31,2026,Captando,0.575,Rouanet,Cultura,True
261831,MB EDUCACAO LTDA,Mentes Brilhantes Tour RS 2026,,Apresentação/Gravação de Música Regional,43147037000150,São Leopoldo,RS,Sul,1495692.0,0.0,1495692.0,0.0,2026-04-01,2026-04-01,2026-12-31,2026,Captando,0.575,Rouanet,Cultura,True
263625,MOVIMENTO TRADICIONALISTA GAUCHO DE MATO GROSSO,NACIONAL - FENART - FESTIVAL NACIONAL DE ARTE E TRADIÇÃO GAÚCHA,,Empreend Ações Educ-Cult/Capacitação/Treinamento,24734345000137,Sorriso,MT,Centro-Oeste,2562118.75,0.0,2562118.75,0.0,2026-01-01,2026-01-01,2027-12-31,2026,Captando,0.575,Rouanet,Cultura,True
262210,PESTANA ARTE E PUBLICACOES LTDA,Brasil Diverso 2026,,Ações Educ-Cult em Humanidades em geral,00711278000177,São Paulo,SP,Sudeste,1490940.0,0.0,1490940.0,0.0,2026-04-01,2026-04-01,2027-12-31,2026,Captando,0.575,Rouanet,Cultura,True
262814,COMUNIDADE OBRA DE MARIA - OPUS MARIAE,ESCOLA DE MÚSICA OBRA DE MARIA,,Apresentação/Gravação de Música Instrumental,00303435000105,São Lourenço da Mata,PE,Nordeste,2264432.6851,0.0,2264432.6851,0.0,2027-01-01,2027-01-01,2027-12-31,2026,Captando,0.575,Rouanet,Cultura,True
263894,ASSOCIACAO CULTURAL E ESPORTIVA DE CAPOEIRA SENZALA BQ,Programa de Salvaguarda das Culturas Tradicionais das Serras de Ibitipoca e Mantiqueira,,Apresentação/Gravação de Música Regional,23848983000116,Barbacena,MG,Sudeste,1376830.0,0.0,1376830.0,0.0,2027-01-01,2027-01-01,2027-12-31,2026,Captando,0.575,Rouanet,Cultura,True
